SalePrice,DatasetSource,PriceUnit,PriceSegment
5110800.0,king_county_house_sales,USD,luxury
439995.0,king_county_house_sales,USD,standard
460000.0,king_county_house_sales,USD,premium
194000.0,king_county_house_sales,USD,budget
290000.0,king_county_house_sales,USD,budget
274700.0,king_county_house_sales,USD,budget
900000.0,king_county_house_sales,USD,luxury
1150000.0,king_county_house_sales,USD,luxury
605000.0,king_county_house_sales,USD,premium
359000.0,king_county_house_sales,USD,standard
850000.0,king_county_house_sales,USD,luxury
505000.0,king_county_house_sales,USD,premium
565000.0,king_county_house_sales,USD,premium
585000.0,king_county_house_sales,USD,premium
328000.0,king_county_house_sales,USD,standard
749950.0,king_county_house_sales,USD,luxury
826000.0,king_county_house_sales,USD,luxury
535000.0,king_county_house_sales,USD,premium
925000.0,king_county_house_sales,USD,luxury
875000.0,king_county_house_sales,USD,luxury
902000.0,king_county_house_sales,USD,luxury
423000.0,king_county_house_sales,USD,standard
235000.0,king_county_house_sales,USD,budget
545000.0,king_county_house_sales,USD,premium
343000.0,king_county_house_sales,USD,standard
334950.0,king_county_house_sales,USD,standard
405000.0,king_county_house_sales,USD,standard
220000.0,king_county_house_sales,USD,budget
173000.0,king_county_house_sales,USD,budget
655000.0,king_county_house_sales,USD,luxury
406000.0,king_county_house_sales,USD,standard
632000.0,king_county_house_sales,USD,premium
357000.0,king_county_house_sales,USD,standard
361000.0,king_county_house_sales,USD,standard
277000.0,king_county_house_sales,USD,budget
630000.0,king_county_house_sales,USD,premium
254000.0,king_county_house_sales,USD,budget
472800.0,king_county_house_sales,USD,premium
263000.0,king_county_house_sales,USD,budget
510000.0,king_county_house_sales,USD,premium
179950.0,king_county_house_sales,USD,budget
525000.0,king_county_house_sales,USD,premium
479000.0,king_county_house_sales,USD,premium
651000.0,king_county_house_sales,USD,luxury
949000.0,king_county_house_sales,USD,luxury
392400.0,king_county_house_sales,USD,standard
585000.0,king_county_house_sales,USD,premium
460000.0,king_county_house_sales,USD,premium
470000.0,king_county_house_sales,USD,premium
245000.0,king_county_house_sales,USD,budget
500000.0,king_county_house_sales,USD,premium
455000.0,king_county_house_sales,USD,premium
485500.0,king_county_house_sales,USD,premium
1875000.0,king_county_house_sales,USD,luxury
100000.0,king_county_house_sales,USD,budget
307000.0,king_county_house_sales,USD,budget
475000.0,king_county_house_sales,USD,premium
330000.0,king_county_house_sales,USD,standard
130000.0,king_county_house_sales,USD,budget
320000.0,king_county_house_sales,USD,budget
735000.0,king_county_house_sales,USD,luxury
365000.0,king_county_house_sales,USD,standard
234000.0,king_county_house_sales,USD,budget
211000.0,king_county_house_sales,USD,budget
680000.0,king_county_house_sales,USD,luxury
457000.0,king_county_house_sales,USD,premium
349000.0,king_county_house_sales,USD,standard
360000.0,king_county_house_sales,USD,standard
350000.0,king_county_house_sales,USD,standard
208000.0,king_county_house_sales,USD,budget
250275.0,king_county_house_sales,USD,budget
435000.0,king_county_house_sales,USD,standard
270000.0,king_county_house_sales,USD,budget
438000.0,king_county_house_sales,USD,standard
659000.0,king_county_house_sales,USD,luxury
645000.0,king_county_house_sales,USD,premium
685100.0,king_county_house_sales,USD,luxury
350000.0,king_county_house_sales,USD,standard
375000.0,king_county_house_sales,USD,standard
170000.0,king_county_house_sales,USD,budget
880000.0,king_county_house_sales,USD,luxury
410500.0,king_county_house_sales,USD,standard
780000.0,king_county_house_sales,USD,luxury
1225000.0,king_county_house_sales,USD,luxury
449000.0,king_county_house_sales,USD,standard
546000.0,king_county_house_sales,USD,premium
317000.0,king_county_house_sales,USD,budget
276900.0,king_county_house_sales,USD,budget
399000.0,king_county_house_sales,USD,standard
495000.0,king_county_house_sales,USD,premium
258000.0,king_county_house_sales,USD,budget
600000.0,king_county_house_sales,USD,premium
265000.0,king_county_house_sales,USD,budget
321000.0,king_county_house_sales,USD,budget
682000.0,king_county_house_sales,USD,luxury
295700.0,king_county_house_sales,USD,budget
609000.0,king_county_house_sales,USD,premium
995000.0,king_county_house_sales,USD,luxury
530000.0,king_county_house_sales,USD,premium
614000.0,king_county_house_sales,USD,premium
390000.0,king_county_house_sales,USD,standard
467000.0,king_county_house_sales,USD,premium
484000.0,king_county_house_sales,USD,premium
340000.0,king_county_house_sales,USD,standard
302495.0,king_county_house_sales,USD,budget
532500.0,king_county_house_sales,USD,premium
441500.0,king_county_house_sales,USD,standard
470000.0,king_county_house_sales,USD,premium
2300000.0,king_county_house_sales,USD,luxury
590000.0,king_county_house_sales,USD,premium
320000.0,king_county_house_sales,USD,budget
363000.0,king_county_house_sales,USD,standard
747500.0,king_county_house_sales,USD,luxury
750000.0,king_county_house_sales,USD,luxury
831000.0,king_county_house_sales,USD,luxury
403000.0,king_county_house_sales,USD,standard
445000.0,king_county_house_sales,USD,standard
345000.0,king_county_house_sales,USD,standard
2260000.0,king_county_house_sales,USD,luxury
371025.0,king_county_house_sales,USD,standard
355000.0,king_county_house_sales,USD,standard
270000.0,king_county_house_sales,USD,budget
425000.0,king_county_house_sales,USD,standard
364808.0,king_county_house_sales,USD,standard
320000.0,king_county_house_sales,USD,budget
325000.0,king_county_house_sales,USD,standard
350000.0,king_county_house_sales,USD,standard
170000.0,king_county_house_sales,USD,budget
255000.0,king_county_house_sales,USD,budget
550000.0,king_county_house_sales,USD,premium
835000.0,king_county_house_sales,USD,luxury
420000.0,king_county_house_sales,USD,standard
925000.0,king_county_house_sales,USD,luxury
389250.0,king_county_house_sales,USD,standard
748000.0,king_county_house_sales,USD,luxury
284000.0,king_county_house_sales,USD,budget
588000.0,king_county_house_sales,USD,premium
372500.0,king_county_house_sales,USD,standard
285000.0,king_county_house_sales,USD,budget
360000.0,king_county_house_sales,USD,standard
275000.0,king_county_house_sales,USD,budget
428000.0,king_county_house_sales,USD,standard
847000.0,king_county_house_sales,USD,luxury
316000.0,king_county_house_sales,USD,budget
375000.0,king_county_house_sales,USD,standard
533000.0,king_county_house_sales,USD,premium
556000.0,king_county_house_sales,USD,premium
225000.0,king_county_house_sales,USD,budget
537250.0,king_county_house_sales,USD,premium
255000.0,king_county_house_sales,USD,budget
530000.0,king_county_house_sales,USD,premium
5300000.0,king_county_house_sales,USD,luxury
595000.0,king_county_house_sales,USD,premium
548000.0,king_county_house_sales,USD,premium
234975.0,king_county_house_sales,USD,budget
600000.0,king_county_house_sales,USD,premium
432000.0,king_county_house_sales,USD,standard
455000.0,king_county_house_sales,USD,premium
279950.0,king_county_house_sales,USD,budget
267500.0,king_county_house_sales,USD,budget
620000.0,king_county_house_sales,USD,premium
110000.0,king_county_house_sales,USD,budget
625000.0,king_county_house_sales,USD,premium
389000.0,king_county_house_sales,USD,standard
1200000.0,king_county_house_sales,USD,luxury
788500.0,king_county_house_sales,USD,luxury
567000.0,king_county_house_sales,USD,premium
515000.0,king_county_house_sales,USD,premium
605000.0,king_county_house_sales,USD,premium
430000.0,king_county_house_sales,USD,standard
805000.0,king_county_house_sales,USD,luxury
567500.0,king_county_house_sales,USD,premium
647500.0,king_county_house_sales,USD,luxury
495000.0,king_county_house_sales,USD,premium
825000.0,king_county_house_sales,USD,luxury
435000.0,king_county_house_sales,USD,standard
445950.0,king_county_house_sales,USD,standard
960000.0,king_county_house_sales,USD,luxury
780000.0,king_county_house_sales,USD,luxury
274500.0,king_county_house_sales,USD,budget
729953.0,king_county_house_sales,USD,luxury
464950.0,king_county_house_sales,USD,premium
620000.0,king_county_house_sales,USD,premium
735000.0,king_county_house_sales,USD,luxury
450000.0,king_county_house_sales,USD,standard
450000.0,king_county_house_sales,USD,standard
842500.0,king_county_house_sales,USD,luxury
360000.0,king_county_house_sales,USD,standard
585000.0,king_county_house_sales,USD,premium
461000.0,king_county_house_sales,USD,premium
345000.0,king_county_house_sales,USD,standard
1075000.0,king_county_house_sales,USD,luxury
643000.0,king_county_house_sales,USD,premium
690000.0,king_county_house_sales,USD,luxury
282000.0,king_county_house_sales,USD,budget
549000.0,king_county_house_sales,USD,premium
815000.0,king_county_house_sales,USD,luxury
2200000.0,king_county_house_sales,USD,luxury
700000.0,king_county_house_sales,USD,luxury
933399.0,king_county_house_sales,USD,luxury
290000.0,king_county_house_sales,USD,budget
372000.0,king_county_house_sales,USD,standard
450000.0,king_county_house_sales,USD,standard
303700.0,king_county_house_sales,USD,budget
672000.0,king_county_house_sales,USD,luxury
334000.0,king_county_house_sales,USD,standard
260000.0,king_county_house_sales,USD,budget
749950.0,king_county_house_sales,USD,luxury
330000.0,king_county_house_sales,USD,standard
830000.0,king_county_house_sales,USD,luxury
1131000.0,king_county_house_sales,USD,luxury
320000.0,king_county_house_sales,USD,budget
260000.0,king_county_house_sales,USD,budget
225000.0,king_county_house_sales,USD,budget
279200.0,king_county_house_sales,USD,budget
520000.0,king_county_house_sales,USD,premium
505000.0,king_county_house_sales,USD,premium
234000.0,king_county_house_sales,USD,budget
503000.0,king_county_house_sales,USD,premium
606000.0,king_county_house_sales,USD,premium
433500.0,king_county_house_sales,USD,standard
250000.0,king_county_house_sales,USD,budget
719000.0,king_county_house_sales,USD,luxury
381000.0,king_county_house_sales,USD,standard
267000.0,king_county_house_sales,USD,budget
275000.0,king_county_house_sales,USD,budget
651000.0,king_county_house_sales,USD,luxury
439000.0,king_county_house_sales,USD,standard
325000.0,king_county_house_sales,USD,standard
490000.0,king_county_house_sales,USD,premium
519900.0,king_county_house_sales,USD,premium
545000.0,king_county_house_sales,USD,premium
1062500.0,king_county_house_sales,USD,luxury
542000.0,king_county_house_sales,USD,premium
465000.0,king_county_house_sales,USD,premium
408000.0,king_county_house_sales,USD,standard
292000.0,king_county_house_sales,USD,budget
253000.0,king_county_house_sales,USD,budget
280000.0,king_county_house_sales,USD,budget
658588.0,king_county_house_sales,USD,luxury
635000.0,king_county_house_sales,USD,premium
439000.0,king_county_house_sales,USD,standard
300000.0,king_county_house_sales,USD,budget
345000.0,king_county_house_sales,USD,standard
283500.0,king_county_house_sales,USD,budget
425000.0,king_county_house_sales,USD,standard
685000.0,king_county_house_sales,USD,luxury
750000.0,king_county_house_sales,USD,luxury
245000.0,king_county_house_sales,USD,budget
585444.0,king_county_house_sales,USD,premium
706000.0,king_county_house_sales,USD,luxury
445000.0,king_county_house_sales,USD,standard
241000.0,king_county_house_sales,USD,budget
1175000.0,king_county_house_sales,USD,luxury
530000.0,king_county_house_sales,USD,premium
350000.0,king_county_house_sales,USD,standard
1700000.0,king_county_house_sales,USD,luxury
389000.0,king_county_house_sales,USD,standard
799000.0,king_county_house_sales,USD,luxury
1400000.0,king_county_house_sales,USD,luxury
340895.0,king_county_house_sales,USD,standard
780000.0,king_county_house_sales,USD,luxury
350000.0,king_county_house_sales,USD,standard
470000.0,king_county_house_sales,USD,premium
914600.0,king_county_house_sales,USD,luxury
354000.0,king_county_house_sales,USD,standard
470000.0,king_county_house_sales,USD,premium
715000.0,king_county_house_sales,USD,luxury
265000.0,king_county_house_sales,USD,budget
2537000.0,king_county_house_sales,USD,luxury
640000.0,king_county_house_sales,USD,premium
290000.0,king_county_house_sales,USD,budget
480000.0,king_county_house_sales,USD,premium
535000.0,king_county_house_sales,USD,premium
907000.0,king_county_house_sales,USD,luxury
459000.0,king_county_house_sales,USD,premium
1355000.0,king_county_house_sales,USD,luxury
264950.0,king_county_house_sales,USD,budget
352950.0,king_county_house_sales,USD,standard
491500.0,king_county_house_sales,USD,premium
1229000.0,king_county_house_sales,USD,luxury
369500.0,king_county_house_sales,USD,standard
566000.0,king_county_house_sales,USD,premium
290000.0,king_county_house_sales,USD,budget
5350000.0,king_county_house_sales,USD,luxury
180000.0,king_county_house_sales,USD,budget
215000.0,king_county_house_sales,USD,budget
302000.0,king_county_house_sales,USD,budget
352500.0,king_county_house_sales,USD,standard
235867.0,king_county_house_sales,USD,budget
500000.0,king_county_house_sales,USD,premium
382000.0,king_county_house_sales,USD,standard
515000.0,king_county_house_sales,USD,premium
250000.0,king_county_house_sales,USD,budget
672500.0,king_county_house_sales,USD,luxury
755000.0,king_county_house_sales,USD,luxury
707500.0,king_county_house_sales,USD,luxury
459000.0,king_county_house_sales,USD,premium
140000.0,king_county_house_sales,USD,budget
495000.0,king_county_house_sales,USD,premium
757000.0,king_county_house_sales,USD,luxury
765000.0,king_county_house_sales,USD,luxury
359000.0,king_county_house_sales,USD,standard
440000.0,king_county_house_sales,USD,standard
400000.0,king_county_house_sales,USD,standard
652000.0,king_county_house_sales,USD,luxury
260000.0,king_county_house_sales,USD,budget
1328000.0,king_county_house_sales,USD,luxury
519500.0,king_county_house_sales,USD,premium
650000.0,king_county_house_sales,USD,luxury
280000.0,king_county_house_sales,USD,budget
515000.0,king_county_house_sales,USD,premium
400000.0,king_county_house_sales,USD,standard
652100.0,king_county_house_sales,USD,luxury
235000.0,king_county_house_sales,USD,budget
701000.0,king_county_house_sales,USD,luxury
640000.0,king_county_house_sales,USD,premium
455800.0,king_county_house_sales,USD,premium
504750.0,king_county_house_sales,USD,premium
483000.0,king_county_house_sales,USD,premium
530000.0,king_county_house_sales,USD,premium
250000.0,king_county_house_sales,USD,budget
229950.0,king_county_house_sales,USD,budget
884744.0,king_county_house_sales,USD,luxury
514000.0,king_county_house_sales,USD,premium
532000.0,king_county_house_sales,USD,premium
423000.0,king_county_house_sales,USD,standard
420000.0,king_county_house_sales,USD,standard
521000.0,king_county_house_sales,USD,premium
577000.0,king_county_house_sales,USD,premium
425000.0,king_county_house_sales,USD,standard
495000.0,king_county_house_sales,USD,premium
340000.0,king_county_house_sales,USD,standard
499950.0,king_county_house_sales,USD,premium
1218000.0,king_county_house_sales,USD,luxury
720000.0,king_county_house_sales,USD,luxury
249000.0,king_county_house_sales,USD,budget
206135.0,king_county_house_sales,USD,budget
300000.0,king_county_house_sales,USD,budget
612000.0,king_county_house_sales,USD,premium
1102030.0,king_county_house_sales,USD,luxury
230000.0,king_county_house_sales,USD,budget
850000.0,king_county_house_sales,USD,luxury
355000.0,king_county_house_sales,USD,standard
442000.0,king_county_house_sales,USD,standard
399000.0,king_county_house_sales,USD,standard
360000.0,king_county_house_sales,USD,standard
390000.0,king_county_house_sales,USD,standard
413000.0,king_county_house_sales,USD,standard
190000.0,king_county_house_sales,USD,budget
432900.0,king_county_house_sales,USD,standard
621138.0,king_county_house_sales,USD,premium
270000.0,king_county_house_sales,USD,budget
610000.0,king_county_house_sales,USD,premium
500000.0,king_county_house_sales,USD,premium
715000.0,king_county_house_sales,USD,luxury
264000.0,king_county_house_sales,USD,budget
550000.0,king_county_house_sales,USD,premium
337000.0,king_county_house_sales,USD,standard
170000.0,king_county_house_sales,USD,budget
405000.0,king_county_house_sales,USD,standard
775000.0,king_county_house_sales,USD,luxury
425000.0,king_county_house_sales,USD,standard
713000.0,king_county_house_sales,USD,luxury
555000.0,king_county_house_sales,USD,premium
810000.0,king_county_house_sales,USD,luxury
1250000.0,king_county_house_sales,USD,luxury
819000.0,king_county_house_sales,USD,luxury
409900.0,king_county_house_sales,USD,standard
935000.0,king_county_house_sales,USD,luxury
657500.0,king_county_house_sales,USD,luxury
900000.0,king_county_house_sales,USD,luxury
932800.0,king_county_house_sales,USD,luxury
391000.0,king_county_house_sales,USD,standard
420000.0,king_county_house_sales,USD,standard
1300000.0,king_county_house_sales,USD,luxury
415000.0,king_county_house_sales,USD,standard
350000.0,king_county_house_sales,USD,standard
375000.0,king_county_house_sales,USD,standard
860000.0,king_county_house_sales,USD,luxury
495000.0,king_county_house_sales,USD,premium
250000.0,king_county_house_sales,USD,budget
365000.0,king_county_house_sales,USD,standard
503000.0,king_county_house_sales,USD,premium
150000.0,king_county_house_sales,USD,budget
450000.0,king_county_house_sales,USD,standard
355000.0,king_county_house_sales,USD,standard
245000.0,king_county_house_sales,USD,budget
265900.0,king_county_house_sales,USD,budget
299000.0,king_county_house_sales,USD,budget
957500.0,king_county_house_sales,USD,luxury
343000.0,king_county_house_sales,USD,standard
307500.0,king_county_house_sales,USD,budget
937500.0,king_county_house_sales,USD,luxury
610000.0,king_county_house_sales,USD,premium
720000.0,king_county_house_sales,USD,luxury
610000.0,king_county_house_sales,USD,premium
434500.0,king_county_house_sales,USD,standard
602500.0,king_county_house_sales,USD,premium
607010.0,king_county_house_sales,USD,premium
610000.0,king_county_house_sales,USD,premium
828500.0,king_county_house_sales,USD,luxury
199990.0,king_county_house_sales,USD,budget
294000.0,king_county_house_sales,USD,budget
789500.0,king_county_house_sales,USD,luxury
797000.0,king_county_house_sales,USD,luxury
539950.0,king_county_house_sales,USD,premium
284950.0,king_county_house_sales,USD,budget
776500.0,king_county_house_sales,USD,luxury
525000.0,king_county_house_sales,USD,premium
303000.0,king_county_house_sales,USD,budget
722080.0,king_county_house_sales,USD,luxury
140000.0,king_county_house_sales,USD,budget
235000.0,king_county_house_sales,USD,budget
440000.0,king_county_house_sales,USD,standard
605000.0,king_county_house_sales,USD,premium
380000.0,king_county_house_sales,USD,standard
352000.0,king_county_house_sales,USD,standard
420000.0,king_county_house_sales,USD,standard
1175000.0,king_county_house_sales,USD,luxury
1375000.0,king_county_house_sales,USD,luxury
300000.0,king_county_house_sales,USD,budget
1150000.0,king_county_house_sales,USD,luxury
453500.0,king_county_house_sales,USD,premium
443500.0,king_county_house_sales,USD,standard
332000.0,king_county_house_sales,USD,standard
655000.0,king_county_house_sales,USD,luxury
475000.0,king_county_house_sales,USD,premium
372500.0,king_county_house_sales,USD,standard
1050000.0,king_county_house_sales,USD,luxury
500000.0,king_county_house_sales,USD,premium
900000.0,king_county_house_sales,USD,luxury
327500.0,king_county_house_sales,USD,standard
390000.0,king_county_house_sales,USD,standard
451101.0,king_county_house_sales,USD,premium
455000.0,king_county_house_sales,USD,premium
650000.0,king_county_house_sales,USD,luxury
895000.0,king_county_house_sales,USD,luxury
800000.0,king_county_house_sales,USD,luxury
703770.0,king_county_house_sales,USD,luxury
249950.0,king_county_house_sales,USD,budget
512000.0,king_county_house_sales,USD,premium
780000.0,king_county_house_sales,USD,luxury
336000.0,king_county_house_sales,USD,standard
285000.0,king_county_house_sales,USD,budget
229900.0,king_county_house_sales,USD,budget
667500.0,king_county_house_sales,USD,luxury
378000.0,king_county_house_sales,USD,standard
454000.0,king_county_house_sales,USD,premium
537500.0,king_county_house_sales,USD,premium
425000.0,king_county_house_sales,USD,standard
290000.0,king_county_house_sales,USD,budget
349500.0,king_county_house_sales,USD,standard
370000.0,king_county_house_sales,USD,standard
549500.0,king_county_house_sales,USD,premium
245000.0,king_county_house_sales,USD,budget
208000.0,king_county_house_sales,USD,budget
248000.0,king_county_house_sales,USD,budget
610000.0,king_county_house_sales,USD,premium
550000.0,king_county_house_sales,USD,premium
750000.0,king_county_house_sales,USD,luxury
192000.0,king_county_house_sales,USD,budget
169317.0,king_county_house_sales,USD,budget
1198000.0,king_county_house_sales,USD,luxury
880000.0,king_county_house_sales,USD,luxury
210000.0,king_county_house_sales,USD,budget
180500.0,king_county_house_sales,USD,budget
540000.0,king_county_house_sales,USD,premium
520000.0,king_county_house_sales,USD,premium
177500.0,king_county_house_sales,USD,budget
415000.0,king_county_house_sales,USD,standard
495000.0,king_county_house_sales,USD,premium
325000.0,king_county_house_sales,USD,standard
440000.0,king_county_house_sales,USD,standard
411000.0,king_county_house_sales,USD,standard
810000.0,king_county_house_sales,USD,luxury
561750.0,king_county_house_sales,USD,premium
835100.0,king_county_house_sales,USD,luxury
450000.0,king_county_house_sales,USD,standard
238000.0,king_county_house_sales,USD,budget
299000.0,king_county_house_sales,USD,budget
570000.0,king_county_house_sales,USD,premium
340000.0,king_county_house_sales,USD,standard
450000.0,king_county_house_sales,USD,standard
272750.0,king_county_house_sales,USD,budget
520000.0,king_county_house_sales,USD,premium
284950.0,king_county_house_sales,USD,budget
255000.0,king_county_house_sales,USD,budget
231500.0,king_county_house_sales,USD,budget
415000.0,king_county_house_sales,USD,standard
330000.0,king_county_house_sales,USD,standard
365000.0,king_county_house_sales,USD,standard
425000.0,king_county_house_sales,USD,standard
400000.0,king_county_house_sales,USD,standard
335000.0,king_county_house_sales,USD,standard
342000.0,king_county_house_sales,USD,standard
490000.0,king_county_house_sales,USD,premium
331500.0,king_county_house_sales,USD,standard
960000.0,king_county_house_sales,USD,luxury
720500.0,king_county_house_sales,USD,luxury
830000.0,king_county_house_sales,USD,luxury
662990.0,king_county_house_sales,USD,luxury
220000.0,king_county_house_sales,USD,budget
349950.0,king_county_house_sales,USD,standard
550000.0,king_county_house_sales,USD,premium
396000.0,king_county_house_sales,USD,standard
635000.0,king_county_house_sales,USD,premium
293000.0,king_county_house_sales,USD,budget
339000.0,king_county_house_sales,USD,standard
285000.0,king_county_house_sales,USD,budget
775000.0,king_county_house_sales,USD,luxury
224000.0,king_county_house_sales,USD,budget
2250000.0,king_county_house_sales,USD,luxury
165050.0,king_county_house_sales,USD,budget
275000.0,king_county_house_sales,USD,budget
445000.0,king_county_house_sales,USD,standard
510000.0,king_county_house_sales,USD,premium
1230000.0,king_county_house_sales,USD,luxury
390000.0,king_county_house_sales,USD,standard
460000.0,king_county_house_sales,USD,premium
700000.0,king_county_house_sales,USD,luxury
874150.0,king_county_house_sales,USD,luxury
470000.0,king_county_house_sales,USD,premium
374000.0,king_county_house_sales,USD,standard
510000.0,king_county_house_sales,USD,premium
467000.0,king_county_house_sales,USD,premium
576000.0,king_county_house_sales,USD,premium
196440.0,king_county_house_sales,USD,budget
825000.0,king_county_house_sales,USD,luxury
281000.0,king_county_house_sales,USD,budget
326000.0,king_county_house_sales,USD,standard
340000.0,king_county_house_sales,USD,standard
440000.0,king_county_house_sales,USD,standard
749000.0,king_county_house_sales,USD,luxury
340000.0,king_county_house_sales,USD,standard
561000.0,king_county_house_sales,USD,premium
270000.0,king_county_house_sales,USD,budget
600000.0,king_county_house_sales,USD,premium
219900.0,king_county_house_sales,USD,budget
617000.0,king_county_house_sales,USD,premium
469000.0,king_county_house_sales,USD,premium
229000.0,king_county_house_sales,USD,budget
1265000.0,king_county_house_sales,USD,luxury
365000.0,king_county_house_sales,USD,standard
429000.0,king_county_house_sales,USD,standard
550000.0,king_county_house_sales,USD,premium
453000.0,king_county_house_sales,USD,premium
187500.0,king_county_house_sales,USD,budget
520500.0,king_county_house_sales,USD,premium
300000.0,king_county_house_sales,USD,budget
799000.0,king_county_house_sales,USD,luxury
338000.0,king_county_house_sales,USD,standard
800000.0,king_county_house_sales,USD,luxury
360000.0,king_county_house_sales,USD,standard
442500.0,king_county_house_sales,USD,standard
700000.0,king_county_house_sales,USD,luxury
830000.0,king_county_house_sales,USD,luxury
360400.0,king_county_house_sales,USD,standard
345000.0,king_county_house_sales,USD,standard
300000.0,king_county_house_sales,USD,budget
350000.0,king_county_house_sales,USD,standard
368000.0,king_county_house_sales,USD,standard
264000.0,king_county_house_sales,USD,budget
435000.0,king_county_house_sales,USD,standard
200000.0,king_county_house_sales,USD,budget
620000.0,king_county_house_sales,USD,premium
1679000.0,king_county_house_sales,USD,luxury
337000.0,king_county_house_sales,USD,standard
1928000.0,king_county_house_sales,USD,luxury
544500.0,king_county_house_sales,USD,premium
252000.0,king_county_house_sales,USD,budget
445000.0,king_county_house_sales,USD,standard
379500.0,king_county_house_sales,USD,standard
189950.0,king_county_house_sales,USD,budget
469000.0,king_county_house_sales,USD,premium
600000.0,king_county_house_sales,USD,premium
785000.0,king_county_house_sales,USD,luxury
372000.0,king_county_house_sales,USD,standard
445000.0,king_county_house_sales,USD,standard
508000.0,king_county_house_sales,USD,premium
780000.0,king_county_house_sales,USD,luxury
541100.0,king_county_house_sales,USD,premium
729000.0,king_county_house_sales,USD,luxury
397000.0,king_county_house_sales,USD,standard
451555.0,king_county_house_sales,USD,premium
300000.0,king_county_house_sales,USD,budget
416000.0,king_county_house_sales,USD,standard
490000.0,king_county_house_sales,USD,premium
480000.0,king_county_house_sales,USD,premium
368000.0,king_county_house_sales,USD,standard
1038000.0,king_county_house_sales,USD,luxury
545000.0,king_county_house_sales,USD,premium
850000.0,king_county_house_sales,USD,luxury
550000.0,king_county_house_sales,USD,premium
600000.0,king_county_house_sales,USD,premium
535000.0,king_county_house_sales,USD,premium
599950.0,king_county_house_sales,USD,premium
531000.0,king_county_house_sales,USD,premium
530000.0,king_county_house_sales,USD,premium
597326.0,king_county_house_sales,USD,premium
805000.0,king_county_house_sales,USD,luxury
390000.0,king_county_house_sales,USD,standard
487250.0,king_county_house_sales,USD,premium
301000.0,king_county_house_sales,USD,budget
1175000.0,king_county_house_sales,USD,luxury
299000.0,king_county_house_sales,USD,budget
2350000.0,king_county_house_sales,USD,luxury
400000.0,king_county_house_sales,USD,standard
467500.0,king_county_house_sales,USD,premium
305000.0,king_county_house_sales,USD,budget
210000.0,king_county_house_sales,USD,budget
300000.0,king_county_house_sales,USD,budget
327500.0,king_county_house_sales,USD,standard
269000.0,king_county_house_sales,USD,budget
975000.0,king_county_house_sales,USD,luxury
355000.0,king_county_house_sales,USD,standard
712000.0,king_county_house_sales,USD,luxury
883000.0,king_county_house_sales,USD,luxury
190000.0,king_county_house_sales,USD,budget
443000.0,king_county_house_sales,USD,standard
920000.0,king_county_house_sales,USD,luxury
285000.0,king_county_house_sales,USD,budget
901000.0,king_county_house_sales,USD,luxury
552500.0,king_county_house_sales,USD,premium
256000.0,king_county_house_sales,USD,budget
341000.0,king_county_house_sales,USD,standard
279000.0,king_county_house_sales,USD,budget
686000.0,king_county_house_sales,USD,luxury
225000.0,king_county_house_sales,USD,budget
215500.0,king_county_house_sales,USD,budget
950000.0,king_county_house_sales,USD,luxury
503000.0,king_county_house_sales,USD,premium
780000.0,king_county_house_sales,USD,luxury
212000.0,king_county_house_sales,USD,budget
580000.0,king_county_house_sales,USD,premium
465000.0,king_county_house_sales,USD,premium
206000.0,king_county_house_sales,USD,budget
615000.0,king_county_house_sales,USD,premium
519000.0,king_county_house_sales,USD,premium
1135000.0,king_county_house_sales,USD,luxury
330000.0,king_county_house_sales,USD,standard
240000.0,king_county_house_sales,USD,budget
574000.0,king_county_house_sales,USD,premium
930000.0,king_county_house_sales,USD,luxury
850000.0,king_county_house_sales,USD,luxury
415000.0,king_county_house_sales,USD,standard
480000.0,king_county_house_sales,USD,premium
300000.0,king_county_house_sales,USD,budget
439000.0,king_county_house_sales,USD,standard
450000.0,king_county_house_sales,USD,standard
589000.0,king_county_house_sales,USD,premium
477000.0,king_county_house_sales,USD,premium
587500.0,king_county_house_sales,USD,premium
1315000.0,king_county_house_sales,USD,luxury
1430000.0,king_county_house_sales,USD,luxury
700000.0,king_county_house_sales,USD,luxury
275000.0,king_county_house_sales,USD,budget
367500.0,king_county_house_sales,USD,standard
453250.0,king_county_house_sales,USD,premium
607000.0,king_county_house_sales,USD,premium
255000.0,king_county_house_sales,USD,budget
501000.0,king_county_house_sales,USD,premium
450000.0,king_county_house_sales,USD,standard
360000.0,king_county_house_sales,USD,standard
460000.0,king_county_house_sales,USD,premium
753000.0,king_county_house_sales,USD,luxury
389950.0,king_county_house_sales,USD,standard
469000.0,king_county_house_sales,USD,premium
550000.0,king_county_house_sales,USD,premium
565000.0,king_county_house_sales,USD,premium
189650.0,king_county_house_sales,USD,budget
1525000.0,king_county_house_sales,USD,luxury
260000.0,king_county_house_sales,USD,budget
243000.0,king_county_house_sales,USD,budget
1100000.0,king_county_house_sales,USD,luxury
249000.0,king_county_house_sales,USD,budget
720000.0,king_county_house_sales,USD,luxury
905000.0,king_county_house_sales,USD,luxury
824500.0,king_county_house_sales,USD,luxury
762500.0,king_county_house_sales,USD,luxury
580000.0,king_county_house_sales,USD,premium
380000.0,king_county_house_sales,USD,standard
805000.0,king_county_house_sales,USD,luxury
520000.0,king_county_house_sales,USD,premium
1569500.0,king_county_house_sales,USD,luxury
175000.0,king_county_house_sales,USD,budget
353500.0,king_county_house_sales,USD,standard
